SCENE,KEY,SENTENCE,END_TIME,SPEAKER,SHOW,Sarcasm,Sarcasm_Type,Implicit_Emotion,Explicit_Emotion,Valence,Arousal
2_109,2_109_u,"I thought if I littered, that crying Indian might come by and save us.",0:04,CHANDLER,FRIENDS,1,PRO,Ridicule,Neutral,4,7
2_11,2_11_u,His cappucino maker.,0:1,DOROTHY,GOLDENGIRLS,1,ILL,Frustration,Neutral,4,7
2_111,2_111_u,What was that?!,0:01,RACHEL,FRIENDS,0,NONE,Surprise,Surprise,6,6
2_112,2_112_u,I think this is probably why Damone smokes in his cell alone.,0:07,CHANDLER,FRIENDS,1,ILL,Ridicule,Neutral,3,7
2_113,2_113_u,"No, no the actual cartoon character .. Of course the baloon.",0:06,CHANDLER,FRIENDS,1,PRO,Frustration,Excitement,3,8
2_114,2_114_u,Spanish midgets wrestling Julie! Okay yes I see how they got there.,0:1,CHANDLER,FRIENDS,1,PRO,Ridicule,Neutral,4,7
2_115,2_115_u,"I am sorry, we donÕt have your sheep.",0:03,CHANDLER,FRIENDS,1,ILL,Ridicule,Sadness,4,7
2_118,2_118_u,"Seriously, it's moving!",0:01,RACHEL,FRIENDS,0,NONE,Surprise,Surprise,7,7
2_119,2_119_u,Yeah. What-what should I do?,0:01,ROSS,FRIENDS,0,NONE,Sadness,Sadness,4,6
2_12,2_12_u,I studied for a year in Barcelona.,0:03,PERSON,FRIENDS,0,NONE,Happiness,Happiness,6,6
2_120,2_120_u,"You know some might find it amusing, I myself find it regular.",0:04,CHANDLER,FRIENDS,1,ILL,Frustration,Happiness,3,7
2_121,2_121_u,What was I doing? My ben gazara in person?,0:02,DOROTHY,GOLDENGIRLS,1,PRO,Anger,Neutral,4,6
2_123,2_123_u,Nooo!,0:02,MODERATOR,SARCASMOHOLICS,1,ILL,Ridicule,Sadness,4,7
2_124,2_124_u,I am so confused as to what we have been doing so far.,0:13,CHANDLER,FRIENDS,1,PRO,Ridicule,Sadness,4,8
2_125,2_125_u,I mean if you hadn't initiated it I-I-I know I would've.,0:03,ROSS,FRIENDS,0,NONE,Sadness,Sadness,4,6
2_126,2_126_u,No I am upset because Joe Piscapo didn't get the lead role in rain man.,0:04,DOROTHY,GOLDENGIRLS,1,ILL,Anger,Neutral,3,7
2_127,2_127_u,"When? Today? Some, not a lot.",0:06,JOEY,FRIENDS,0,NONE,Neutral,Neutral,5,5
2_128,2_128_u,You building a post office?,0:02,CHANDLER,FRIENDS,1,PRO,Ridicule,Neutral,4,7
2_129,2_129_u,What are these? Claws?,0:03,DOROTHY,GOLDENGIRLS,1,ILL,Anger,Surprise,3,7
2_13,2_13_u,"All right, let's do it.",0:02,RACHEL,FRIENDS,0,NONE,Excitement,Excitement,7,8
2_131,2_131_u,I really don't wanna sit with Allen Iverson over there .,0:01,CHANDLER,FRIENDS,0,NONE,Sadness,Sadness,3,6
2_134,2_134_u,Paper cut!,0:01,CHANDLER,FRIENDS,0,NONE,Sadness,Sadness,3,7
2_135,2_135_u,"No, she I supset because Jimmy Swaager can't cover his motel bill",0:07,DOROTHY,GOLDENGIRLS,1,ILL,Frustration,Sadness,3,7
2_137,2_137_u,"Okay, but If he asks, I am not going to lie.",0:04,CHANDLER,FRIENDS,0,NONE,Neutral,Neutral,5,5
2_140,2_140_u,Sarcastic? Us? Nooo.,0:04,MODERATOR,SARCASMOHOLICS,1,ILL,Ridicule,Sadness,4,8
2_141,2_141_u,We think it was trying to spell out monkey.,0:05,CHANDLER,FRIENDS,1,ILL,Ridicule,Neutral,3,6
2_144,2_144_u,Lords of Arabia,0:03,DOROTHY,GOLDENGIRLS,1,ILL,Frustration,Neutral,3,7
2_146,2_146_u,"So Ross, how umm, how did it go with Bonnie?",0:03,PHOEBE,FRIENDS,0,NONE,Neutral,Neutral,5,5
2_147,2_147_u,"Well, we're trying to find someone to perform our wedding and they're all either boring or annoying or y'know, can't stop staring at the ladies.",0:06,MONICA,FRIENDS,0,NONE,Frustration,Frustration,4,6
2_148,2_148_u,"Hey, that's Joincidence with a C",0:04,CHANDLER,FRIENDS,1,PRO,Ridicule,Excitement,4,8
2_149,2_149_u,Thank you.,0:1,MONICA,FRIENDS,0,NONE,Neutral,Neutral,5,5
2_15,2_15_u,I'm sorry man there is never a good time to have to .. Stop catching on fire.,0:08,CHANDLER,FRIENDS,1,EMB,Ridicule,Sadness,3,7
2_150,2_150_u,"Take your shirt off, and let's see what we're dealing with here.  What are you doing?",0:07,PERSON,FRIENDS,0,NONE,Neutral,Neutral,5,5
2_151,2_151_u,"Yeah, I mean, it would be rude to them for us to leave now.",0:02,CHANDLER,FRIENDS,1,PRO,Anger,Happiness,3,7
2_152,2_152_u,Your makeup?,0:02,ROSS,FRIENDS,1,PRO,Disgust,Neutral,4,7
2_154,2_154_u,"Okay, does this look like a garbage can to you?",0:04,PHOEBE,FRIENDS,0,NONE,Anger,Anger,4,6
2_155,2_155_u,Great! Now we can do laundry all night. All night laundry!,0:08,CHANDLER,FRIENDS,1,ILL,Frustration,Happiness,2,8
2_158,2_158_u,A bucket of chicked. I hope you like it extra flat and crispy,0:11,DOROTHY,GOLDENGIRLS,1,ILL,Frustration,Excitement,3,8
2_160,2_160_u,"Because his penis was too big. I am sorry, thatÕs the kind of thing I do.",0:11,CHANDLER,FRIENDS,0,NONE,Happiness,Happiness,6,7
2_161,2_161_u,I can see it from right here. It'll cost you one husband.,0:04,CHANDLER,FRIENDS,1,PRO,Anger,Excitement,3,7
2_162,2_162_u,"Ow, ow, ow, ow, leg cramp, leg cramp, leg cramp.",0:02,PERSON,FRIENDS,0,NONE,Sadness,Sadness,2,8
2_163,2_163_u,"Oh boy, I just can't watch. It's too scary!",0:03,RACHEL,FRIENDS,1,PRO,Sadness,Sadness,3,7
2_166,2_166_u,But I'm the host!,0:01,JOEY,FRIENDS,0,NONE,Surprise,Surprise,6,6
2_168,2_168_u,Did I wake you?,0:13,CHANDLER,FRIENDS,1,ILL,Anger,Sadness,4,8
2_169,2_169_u,"Hes not right for the part, and if I suggest him my bosses are going to think I am an idiot. And thatÕs something they should learn on their own.",0:06,CHANDLER,FRIENDS,1,ILL,Frustration,Neutral,2,7
2_170,2_170_u,The British are coming?,0:01,CHANDLER,FRIENDS,1,ILL,Ridicule,Neutral,3,8
2_171,2_171_u,What is the matter with your face?!,0:02,MONICA,FRIENDS,0,NONE,Anger,Anger,3,7
2_172,2_172_u,The whole thing! Can we go?,0:02,CHANDLER,FRIENDS,1,ILL,Frustration,Excitement,4,7
2_173,2_173_u,We- we had our first fight this morning.,0:02,ROSS,FRIENDS,0,NONE,Sadness,Sadness,3,6
2_174,2_174_u,Oh! Satan's minions at work again?,0:03,CHANDLER,FRIENDS,1,PRO,Anger,Sadness,3,7
2_176,2_176_u,I'm the ruptured spleen.,0:02,CHANDLER,FRIENDS,0,NONE,Fear,Happiness,4,4
2_177,2_177_u,I can show you an ID if you want?,0:02,PERSON,FRIENDS,1,ILL,Ridicule,Excitement,4,6
2_178,2_178_u,"This is so good, that I am gonna enjoy it in the balcony. I can enjoy my view, whilst I enjoy my desert.",0:09,CHANDLER,FRIENDS,1,ILL,Disgust,Happiness,3,6
2_180,2_180_u,That oughta do it.,0:01,PHOEBE,FRIENDS,0,NONE,Happiness,Happiness,6,7
2_181,2_181_u,Yeah! Look!,0:01,JOEY,FRIENDS,0,NONE,Happiness,Happiness,6,6
2_182,2_182_u,The liberarche marquee at Caesar's palace,0:06,DOROTHY,GOLDENGIRLS,1,ILL,Frustration,Neutral,2,7
2_183,2_183_u,"No, rabies.",0:02,CHANDLER,FRIENDS,1,ILL,Anger,Anger,4,8
2_186,2_186_u,"Excellent hole, Joe.",0:02,CHANDLER,FRIENDS,1,ILL,Disgust,Happiness,3,8
2_187,2_187_u,That's so funny because you look more like Joey Tribbiani man slash woman.,0:04,CHANDLER,FRIENDS,1,EMB,Disgust,Happiness,2,7
2_188,2_188_u,You had no relationship!!,0:01,MONICA,FRIENDS,0,NONE,Anger,Anger,3,7
2_189,2_189_u,"Yeah okay, I was just talking to the guys. Just look at them I mean, is it okay if they come visit?",0:05,CHANDLER,FRIENDS,1,ILL,Frustration,Sadness,3,7
2_190,2_190_u,Well scott I am sure we are all really really looking forward to hear your story.,0:06,MODERATOR,SARCASMOHOLICS,1,PRO,Ridicule,Excitement,3,8
2_191,2_191_u,"So, you're just Bing?",0:03,JOEY,FRIENDS,0,NONE,Surprise,Surprise,6,6
2_193,2_193_u,"Yeah, a slice of cheesecake and-and a date if you're given'  'em out.",0:02,PERSON,FRIENDS,0,NONE,Excitement,Excitement,6,5
2_194,2_194_u,"And it came out, ""Squatternut buash?""",0:03,JOEY,FRIENDS,0,NONE,Happiness,Happiness,7,7
2_196,2_196_u,What?,0:1,PHOEBE,FRIENDS,0,NONE,Sadness,Sadness,4,5
2_197,2_197_u,Ah your own brand of vigilante justice.,0:05,CHANDLER,FRIENDS,1,PRO,Ridicule,Surprise,4,7
2_198,2_198_u,"Yeah, she's fired.",0:01,ROSS,FRIENDS,0,NONE,Sadness,Sadness,4,5
2_2,2_2_u,"ThatÕs a good one too Pheebs, now all that I have to do is find a plane load of people whose resolution is to plummet to their deaths",0:06,CHANDLER,FRIENDS,1,EMB,Ridicule,Happiness,3,8
2_20,2_20_u,My duties?  All right.,0:06,CHANDLER,FRIENDS,0,NONE,Sadness,Sadness,4,5
2_202,2_202_u,Yeah?,0:01,PHOEBE,FRIENDS,0,NONE,Neutral,Neutral,5,5
2_203,2_203_u,It's not funny!,0:02,ROSS,FRIENDS,0,NONE,Anger,Anger,3,7
2_204,2_204_u,"Oh Oh, I am convinced!",0:04,CHANDLER,FRIENDS,1,ILL,Anger,Happiness,2,7
2_205,2_205_u,"I am sorry did not mean to touch that,I mean",0:03,RACHEL,FRIENDS,0,NONE,Disgust,Disgust,3,7
2_206,2_206_u,A tshirt that says - I don't belong here.,0:04,CHANDLER,FRIENDS,1,PRO,Ridicule,Neutral,3,8
2_208,2_208_u,It's that whole sensitive thing.,0:01,JOEY,FRIENDS,0,NONE,Neutral,Neutral,5,5
2_209,2_209_u,Really?,0:01,MEMBER-GIRL,SARCASMOHOLICS,1,ILL,Ridicule,Surprise,4,7
2_210,2_210_u,When are you coming home?,0:02,PERSON,FRIENDS,0,NONE,Neutral,Neutral,5,5
2_213,2_213_u,"Wait, wait, Chandler, this is what you're havin' for Thanksgiving dinner?",0:02,RACHEL,FRIENDS,0,NONE,Neutral,Neutral,5,5
2_217,2_217_u,Ohhh!!!!,0:01,RACHEL,FRIENDS,0,NONE,Excitement,Excitement,7,7
2_218,2_218_u,"Hey, does somebody wanna hand me one of those tiles.",0:02,JOEY,FRIENDS,0,NONE,Neutral,Neutral,5,5
2_221,2_221_u,See Joe that's why your parents told you not to jump on your bed!,0:09,CHANDLER,FRIENDS,0,NONE,Frustration,Frustration,3,7
2_222,2_222_u,"The little man who lives in there, who turns the light on and off will tell you.",0:04,DOROTHY,GOLDENGIRLS,1,ILL,Frustration,Neutral,4,7
2_223,2_223_u,"I guess he wants to do a little dance, you know, make a little love. Well pretty much get down to that.",0:11,CHANDLER,FRIENDS,1,PRO,Ridicule,Sadness,3,8
2_225,2_225_u,"I don't know, something girlie.",0:02,ROSS,FRIENDS,0,NONE,Happiness,Happiness,7,7
2_226,2_226_u,"These people find out that a spelling game is going over there, there will be nobody left at our party.",0:09,CHANDLER,FRIENDS,1,ILL,Ridicule,Sadness,3,8
2_227,2_227_u,You sure he is going to be able to crack that code?,0:04,CHANDLER,FRIENDS,1,ILL,Frustration,Neutral,3,7
2_228,2_228_u,Then we went to this bar and he hooked us up with all these women!,0:03,PERSON,FRIENDS,0,NONE,Happiness,Happiness,6,7
2_230,2_230_u,"Okay, Janice. Janice. You gotta give me Janice. That wasn't about being picky.",0:04,CHANDLER,FRIENDS,0,NONE,Anger,Anger,3,7
2_231,2_231_u,"No, no, no, it's flattery.",0:01,ROSS,FRIENDS,0,NONE,Happiness,Happiness,6,6
2_232,2_232_u,"Well, umm, my Mom's friend, Phoebe, is actually my birth Mom.",0:03,PHOEBE,FRIENDS,0,NONE,Sadness,Sadness,4,6
2_234,2_234_u,"See, there you go, the cleansing works!",0:02,PHOEBE,FRIENDS,0,NONE,Happiness,Happiness,7,7
2_235,2_235_u,You can't make this stuff up!,0:02,CHANDLER,FRIENDS,0,NONE,Happiness,Happiness,6,7
2_236,2_236_u,"Gee, if only she were one and had no idea what a birthday was.",0:06,CHANDLER,FRIENDS,1,PRO,Disgust,Sadness,3,8
2_24,2_24_u,"Uh, okay. The fifth dentist caved and now they're all recommending Trident?",0:04,CHANDLER,FRIENDS,1,EMB,Ridicule,Neutral,4,7
2_240,2_240_u,No!,0:01,JOEY,FRIENDS,0,NONE,Happiness,Happiness,6,6
2_241,2_241_u,"Oh I do. Oh no, wait a minute, I took it out of my shirt when I put it on this morning.",0:06,CHANDLER,FRIENDS,1,PRO,Disgust,Happiness,4,8
2_242,2_242_u,Are you still enjoying your nap?,0:04,CHANDLER,FRIENDS,1,ILL,Ridicule,Neutral,3,8
2_243,2_243_u,"Look I never should have kissed your girlfriend, and I'm",0:03,CHANDLER,FRIENDS,0,NONE,Sadness,Sadness,3,6
2_245,2_245_u,"I've been doing a lot of thinking, and I look at my life",0:06,PERSON,FRIENDS,0,NONE,Sadness,Sadness,4,6
2_246,2_246_u,"Well, it will probably slow me down at first. But once I am used to the extra weight, I ll get back on track.",0:05,CHANDLER,FRIENDS,1,PRO,Ridicule,Excitement,3,7
2_247,2_247_u,Uh yes! Thank you.,0:01,ROSS,FRIENDS,1,PRO,Anger,Happiness,3,8
2_248,2_248_u,"I mean, you and I we're just, y'know, we're nothing, we're goofin' around.",0:03,CHANDLER,FRIENDS,1,PRO,Anger,Happiness,3,8
2_250,2_250_u,"Oh, you say someone's name enough, they turn around.",0:02,PHOEBE,FRIENDS,1,PRO,Disgust,Neutral,4,7
2_251,2_251_u,No!! You have been screwing us all day!,0:03,MONICA,FRIENDS,0,NONE,Anger,Anger,3,7
2_253,2_253_u,Yeah!,0:01,PHOEBE,FRIENDS,0,NONE,Happiness,Happiness,6,6
2_254,2_254_u,"Yeah. Yeah, that's what you need a good .. pill.",0:02,PHOEBE,FRIENDS,1,PRO,Disgust,Neutral,4,7
2_255,2_255_u,It's a musical Rose,0:02,DOROTHY,GOLDENGIRLS,1,ILL,Frustration,Neutral,3,6
2_257,2_257_u,"Oh, hey, look, I found coffee! Okay, let's skedaddle.",0:03,PHOEBE,FRIENDS,0,NONE,Happiness,Happiness,7,7
2_258,2_258_u,"I am telling you, when she leaned back, I could see her brain",0:13,CHANDLER,FRIENDS,1,PRO,Frustration,Neutral,2,9
2_259,2_259_u,"So, did you see who won the game?",0:09,PERSON1,FRIENDS,0,NONE,Excitement,Excitement,7,7
2_260,2_260_u,"Okay, are you aware unagi  is an eel?",0:02,CHANDLER,FRIENDS,1,ILL,Anger,Neutral,4,7
2_261,2_261_u,"Oh, no, no. I just meant hypothetically.",0:02,CHANDLER,FRIENDS,0,NONE,Sadness,Sadness,4,6
2_263,2_263_u,Wow! Imagine what our kids would look like!,0:02,MONICA,FRIENDS,0,NONE,Happiness,Happiness,6,6
2_264,2_264_u,Okay?,0:01,PHOEBE,FRIENDS,0,NONE,Fear,Fear,4,5
2_267,2_267_u,Really!?,0:01,RACHEL,FRIENDS,0,NONE,Surprise,Surprise,7,7
2_268,2_268_u,"A lonely grey couch. "" O look "" cried Ned. And then the kingdom was his. The End.",0:12,CHANDLER,FRIENDS,0,NONE,Neutral,Neutral,5,5
2_27,2_27_u,"No no, you don't have to fly back, really.",0:03,MONICA,FRIENDS,0,NONE,Fear,Fear,3,7
2_270,2_270_u,Hey.,0:01,JOEY,FRIENDS,0,NONE,Neutral,Neutral,5,5
2_271,2_271_u,Sarcasm? Noo.,0:04,MODERATOR,SARCASMOHOLICS,1,ILL,Ridicule,Surprise,4,6
2_272,2_272_u,We are not peeking?,0:02,JOEY,FRIENDS,0,NONE,Sadness,Sadness,4,6
2_278,2_278_u,Yeah.,0:01,PERSON,FRIENDS,0,NONE,Happiness,Happiness,6,5
2_279,2_279_u,Sounds like she has got the whole package!,0:07,MONICA,FRIENDS,1,ILL,Ridicule,Excitement,4,6
2_28,2_28_u,"Carol called me to thank me for the lasagna, I asked, she told me.",0:03,MONICA,FRIENDS,0,NONE,Happiness,Happiness,6,6
2_280,2_280_u,"Joey ate my last stick of gum, so I killed him. Do you think that was wrong?",0:08,CHANDLER,FRIENDS,1,EMB,Frustration,Happiness,3,8
2_281,2_281_u,"Ofcourse no Ma, I am referring to Carrey Grant, he is living in the broom closet.",0:04,DOROTHY,GOLDENGIRLS,1,ILL,Frustration,Happiness,4,6
2_282,2_282_u,So we'll just stay married forever?,0:02,RACHEL,FRIENDS,1,ILL,Frustration,Surprise,3,7
2_283,2_283_u,Dee. The sarcastic sister from What's Happening.,0:03,CHANDLER,FRIENDS,1,PRO,Frustration,Neutral,3,7
2_284,2_284_u,What?  Why?,0:02,MONICA,FRIENDS,0,NONE,Surprise,Surprise,7,7
2_286,2_286_u,"And sometimes I would want you to steal third, and I'll go like this.",0:1,CHANDLER,FRIENDS,1,ILL,Ridicule,Neutral,3,6
2_287,2_287_u,"Oh I am sorry, do you need a break?",0:03,CHANDLER,FRIENDS,1,ILL,Anger,Sadness,3,5
2_288,2_288_u,Maybe he was nervous.,0:03,CHANDLER,FRIENDS,1,ILL,Ridicule,Neutral,3,8
2_289,2_289_u,"Nooo! No, that's not true. No, best time ever! Yeah, you rocked my world!",0:1,MONICA,FRIENDS,1,ILL,Ridicule,Excitement,3,7
2_29,2_29_u,It was like months ago.,0:01,RACHEL,FRIENDS,0,NONE,Happiness,Happiness,6,5
2_291,2_291_u,"Umm, would you please excuse me for a moment?",0:02,ROSS,FRIENDS,0,NONE,Neutral,Neutral,5,5
2_292,2_292_u,"No, she is going to sit here where it is a 112 degrees and eat enchiladas.",0:04,DOROTHY,GOLDENGIRLS,1,ILL,Frustration,Neutral,4,8
2_293,2_293_u,No,0:02,PHOEBE,FRIENDS,0,NONE,Neutral,Neutral,5,5
2_294,2_294_u,"Oh, um, I don't care!",0:03,CHANDLER,FRIENDS,1,PRO,Frustration,Neutral,3,7
2_295,2_295_u,Nobody sees the king!,0:01,PERSON,FRIENDS,0,NONE,Anger,Anger,4,6
2_297,2_297_u,"I am sorry, it was a one time thing. I was very drunk and it was someone else's subconscious",0:09,CHANDLER,FRIENDS,1,PRO,Ridicule,Sadness,4,8
2_299,2_299_u,What would you give to a kid if he wanted a ticket to play with?,0:03,CHANDLER,FRIENDS,0,NONE,Neutral,Neutral,5,5
2_3,2_3_u,And I think my testicles may be in here too,0:02,CHANDLER,FRIENDS,1,PRO,Ridicule,Neutral,1,7
2_30,2_30_u,So how'd it go?,0:01,ROSS,FRIENDS,0,NONE,Sadness,Sadness,4,5
2_300,2_300_u,I don't think you could ever do that.,0:03,PHOEBE,FRIENDS,0,NONE,Frustration,Neutral,4,6
2_301,2_301_u,"Hey, do you know a six-letter word for red?",0:02,CHANDLER,FRIENDS,0,NONE,Neutral,Neutral,5,5
2_302,2_302_u,I know but it's so hard! Nothing rhymes with your stupid name!,0:04,PHOEBE,FRIENDS,0,NONE,Frustration,Frustration,3,7
2_303,2_303_u,No thanks Josephine!,0:05,CHANDLER,FRIENDS,1,ILL,Disgust,Happiness,4,6
2_305,2_305_u,Take a couple deep breaths.,0:02,JOEY,FRIENDS,0,NONE,Fear,Fear,3,7
2_306,2_306_u,"No, no no, I just mediate the gorup. I just give up every Tuesday of my life to help these screwups for the good of my health",0:09,MODERATOR,SARCASMOHOLICS,1,ILL,Frustration,Neutral,3,7
2_31,2_31_u,"Even if people are on it!""",0:01,RACHEL,FRIENDS,1,PRO,Anger,Excitement,2,8
2_310,2_310_u,Well thank God your livelihood doesn't depend on it.,0:03,CHANDLER,FRIENDS,1,PRO,Sadness,Happiness,4,7
2_312,2_312_u,Sarcasm? At a sarcasmoholics meeting?,0:03,MEMBER-GIRL,SARCASMOHOLICS,1,ILL,Ridicule,Surprise,4,6
2_313,2_313_u,"Oh sure, go with the sissy.",0:02,JOEY,FRIENDS,1,PRO,Anger,Neutral,2,7
2_314,2_314_u,Am I out of control?,0:01,MONICA,FRIENDS,0,NONE,Neutral,Neutral,5,5
2_315,2_315_u,"I guess you'd know that, being one of the two of us, though, right?",0:03,RACHEL,FRIENDS,1,PRO,Ridicule,Happiness,4,6
2_316,2_316_u,"Yeah, I'm fine.",0:02,RACHEL,FRIENDS,0,NONE,Sadness,Happiness,4,5
2_317,2_317_u,"Ah, oh, hang on a second. Come in, come in. All right, so think about it, and call me back.",0:04,PERSON,FRIENDS,0,NONE,Happiness,Happiness,6,6
2_318,2_318_u,Was it not pain-free?,0:01,PHOEBE,FRIENDS,1,PRO,Ridicule,Sadness,3,6
2_319,2_319_u,No.,0:01,RACHEL,FRIENDS,0,NONE,Sadness,Sadness,3,7
2_322,2_322_u,"Hey, my father's house does that.",0:05,CHANDLER,FRIENDS,0,NONE,Happiness,Happiness,7,7
2_323,2_323_u,That monkey has got a Ross on its ass!,0:03,CHANDLER,FRIENDS,1,EMB,Ridicule,Neutral,2,8
2_326,2_326_u,Stick to the list.,0:02,ROSS,FRIENDS,0,NONE,Neutral,Neutral,5,5
2_33,2_33_u,"This-this, no, oh no, no-no-no, this is not,that's-that's not what it is.",0:04,RACHEL,FRIENDS,0,NONE,Sadness,Sadness,3,7
2_334,2_334_u,"When they're hungry enough, they'll come in.",0:02,JOEY,FRIENDS,0,NONE,Neutral,Neutral,5,5
2_337,2_337_u,I need that broiling pan that Joey borrowed the other day.,0:02,MONICA,FRIENDS,0,NONE,Neutral,Neutral,5,5
2_338,2_338_u,And I am sure every person here really really wants you to join our group.,0:07,MODERATOR,SARCASMOHOLICS,1,ILL,Ridicule,Excitement,4,6
2_339,2_339_u,Thank you.,0:02,ROSS,FRIENDS,0,NONE,Happiness,Happiness,7,7
2_34,2_34_u,Is it me or the greetings gone downhill around here?,0:04,CHANDLER,FRIENDS,1,PRO,Sadness,Neutral,3,7
2_340,2_340_u,Oh! Oop!,0:01,PHOEBE,FRIENDS,0,NONE,Surprise,Surprise,6,6
2_341,2_341_u,"Well, I'd gotten Judy pregnant. I still don't know how that happened.",0:05,PERSON,FRIENDS,1,PRO,Ridicule,Happiness,4,7
2_342,2_342_u,"In what Blanche, dog years?",0:06,DOROTHY,GOLDENGIRLS,1,ILL,Frustration,Neutral,3,8
2_343,2_343_u,"So to sum up, I'm Professor Geller.",0:04,ROSS,FRIENDS,0,NONE,Neutral,Neutral,5,5
2_344,2_344_u,A hand puppet Rose.,0:05,DOROTHY,GOLDENGIRLS,1,PRO,Anger,Neutral,3,6
2_345,2_345_u,Oh I left them in my bulldozer .. I don't have tools!,0:07,CHANDLER,FRIENDS,1,ILL,Frustration,Sadness,3,7
2_347,2_347_u,Well what are you gonna do when he finds out he wasn't even asked?!,0:02,MONICA,FRIENDS,0,NONE,Frustration,Frustration,3,7
2_35,2_35_u,Oh no donÕt go. I have scared you. I have said too much. I am hopeless and awkward and desperate for love.,0:08,CHANDLER,FRIENDS,0,NONE,Anger,Anger,3,7
2_350,2_350_u,"No Rose, I am nervous because Sonny Bono gets elected mayor of Palm Springs, he is gonna make all the postmens wear leather bell bottoms and a fur vest.",0:12,DOROTHY,GOLDENGIRLS,1,ILL,Frustration,Sadness,3,8
2_351,2_351_u,"No Rose, she is depressed because Marvel had manners on only once a week",0:07,DOROTHY,GOLDENGIRLS,1,ILL,Frustration,Sadness,3,8
2_352,2_352_u,"No Rose, it stands alone.",0:03,DOROTHY,GOLDENGIRLS,1,ILL,Frustration,Neutral,4,7
2_353,2_353_u,"Nothing. It's just old and dingy, that's all.",0:02,JOEY,FRIENDS,0,NONE,Disgust,Disgust,4,6
2_356,2_356_u,Yeah.,0:01,PERSON,FRIENDS,0,NONE,Happiness,Happiness,6,6
2_357,2_357_u,"Stating the obvious, but thank you. And it's not weird is it.",0:06,PHOEBE,FRIENDS,1,PRO,Disgust,Happiness,4,7
2_358,2_358_u,"I do not always have to be,okay, okay.",0:02,ROSS,FRIENDS,0,NONE,Frustration,Frustration,4,5
2_359,2_359_u,"You know once you are inside, you don't have to knock anymore.",0:06,CHANDLER,FRIENDS,1,ILL,Ridicule,Neutral,4,6
2_36,2_36_u,"The big deal is I don't want naked, greasy strangers in my apartment when I want to kick back with a puzzle,beer! Cold beer.",0:07,ROSS,FRIENDS,0,NONE,Frustration,Frustration,3,7
2_361,2_361_u,Nooo,0:02,MEMBER-GIRL,SARCASMOHOLICS,1,ILL,Ridicule,Sadness,4,6
2_365,2_365_u,"Nope. Op, wait! There he goes.",0:02,JOEY,FRIENDS,0,NONE,Happiness,Happiness,7,7
2_367,2_367_u,"Well, don't  'cha wanna?",0:01,MONICA,FRIENDS,0,NONE,Neutral,Neutral,5,5
2_369,2_369_u,"I just have to do one thing, really quickly, its not a big thing  ...  GET UP||",0:04,CHANDLER,FRIENDS,1,PRO,Anger,Happiness,4,8
2_370,2_370_u,You have to stop the Q-Tip when there is resistance,0:04,CHANDLER,FRIENDS,1,ILL,Frustration,Frustration,3,6
2_371,2_371_u,I-I'm really sorry. It's just that I,0:01,ROSS,FRIENDS,0,NONE,Sadness,Sadness,3,6
2_372,2_372_u,Actually I yesterday I was smoking again. Today I am smoking still.,0:04,CHANDLER,FRIENDS,1,EMB,Frustration,Happiness,3,7
2_373,2_373_u,I was making a coconut phone with a professor.,0:04,CHANDLER,FRIENDS,1,PRO,Ridicule,Neutral,4,7
2_374,2_374_u,Janice? Janice?,0:11,CHANDLER,FRIENDS,1,ILL,Anger,Surprise,3,7
2_375,2_375_u,I was thkinking about maybe going into the Robot.,0:02,ROSS,FRIENDS,0,NONE,Happiness,Happiness,7,7
2_376,2_376_u,Me? I am gonna die alone!,0:04,CHANDLER,FRIENDS,1,ILL,Disgust,Frustration,3,8
2_377,2_377_u,Yeah either that or gloria estefan was right eventually the rhythm is going to get you,0:04,CHANDLER,FRIENDS,1,ILL,Ridicule,Neutral,4,7
2_378,2_378_u,"No Blanche, with a venus fly trap",0:03,DOROTHY,GOLDENGIRLS,1,PRO,Frustration,Excitement,3,7
2_38,2_38_u,It's not a real game! I made it up!,0:02,CHANDLER,FRIENDS,0,NONE,Frustration,Frustration,3,6
2_380,2_380_u,Oh just like give a minute to wake up for this  ...  Ha ha! You lost the ring. You are the worst best man ever!,0:11,CHANDLER,FRIENDS,0,NONE,Happiness,Happiness,8,8
2_381,2_381_u,Noo..,0:01,MODERATOR,SARCASMOHOLICS,1,ILL,Anger,Sadness,2,6
2_385,2_385_u,"No, I know, but I,he just went on.",0:01,RACHEL,FRIENDS,0,NONE,Frustration,Frustration,4,6
2_387,2_387_u,"Yes, I know, but her friend sounds like such a...",0:04,CHANDLER,FRIENDS,0,NONE,Sadness,Sadness,4,6
2_388,2_388_u,"Yeah, she couldn't live without the Chan Love.",0:06,CHANDLER,FRIENDS,0,NONE,Happiness,Happiness,7,7
2_389,2_389_u,Huh! Whats dufus speled backwards?,0:05,MONICA,FRIENDS,1,PRO,Anger,Neutral,3,8
2_39,2_39_u,"Oh hurry up, I want to sign that.",0:04,CHANDLER,FRIENDS,1,ILL,Anger,Happiness,2,6
2_390,2_390_u,"No, I am depressed becaues Phillis George left the morning news.",0:05,DOROTHY,GOLDENGIRLS,1,ILL,Frustration,Sadness,3,6
2_392,2_392_u,Ah you see perfect might be a problem. Had you said co-dependent or self-destructive.,0:05,CHANDLER,FRIENDS,1,PRO,Ridicule,Sadness,4,7
2_393,2_393_u,Pheebs?,0:01,CHANDLER,FRIENDS,0,NONE,Frustration,Frustration,4,6
